,image_id,acevedo_label,fold,labels
1054,d0baaf41-1f8a-4977-b4fe-4664c0f56026,monocyte,train,MO
1055,43674651-2859-4d3e-921f-f6b1efc8f635,monocyte,train,MO
1057,14faab7d-a828-4ebe-9376-36a06922a527,eosinophil,train,EO
1060,dc52a1a0-27e4-409d-9041-71e3e2773d84,eosinophil,train,EO
1061,43244213-c1f1-4b9d-9bf3-9bdff656090c,eosinophil,train,EO
1067,7925005a-4082-4fa9-8873-4b4384d308fe,basophil,train,BA
1069,9c754882-c29b-4d13-a21a-2826d3bb5a5d,monocyte,train,MO
1073,d5eabe3d-9fbb-4b34-9ae9-8bf8ce61e790,eosinophil,train,EO
1076,54a408c4-f462-4a70-ab38-2ed0e972f478,basophil,train,BA
1080,329f5701-67fc-43a6-a1e9-17221c546e1b,eosinophil,train,EO
1082,3f9bcef4-a4df-4270-b41b-a0bd0f0fa9ae,basophil,train,BA
1083,4debe512-b554-428a-9cb2-590811c40e0c,monocyte,train,MO
1088,f728ff0d-fbd3-4cf4-9219-3d313972a795,eosinophil,train,EO
1093,317b5e65-0ffc-42ad-862c-2575f5943f43,basophil,train,BA
1094,edc2eb35-2d39-4166-8a1f-b63c0166aaeb,eosinophil,train,EO
1095,55ea1d30-7ad0-4b24-ba32-345bb77d30d4,basophil,train,BA
1096,5b9ad7b4-8b61-4f5d-8725-8719e4f172c0,monocyte,train,MO
1099,812299c3-fb06-453b-84dd-64a212f149d2,eosinophil,train,EO
1102,e2dea163-f606-4adf-a90b-2a9f9aecb1a1,monocyte,train,MO
1104,b60cc5d2-2558-44eb-ab43-8288b04a274e,monocyte,train,MO
1105,29c76e08-a00a-433c-8535-b9737f677a65,eosinophil,train,EO
1109,fa043852-45c3-47bf-9436-b43cb9ade4f2,monocyte,train,MO
1114,d24db5d4-63f2-4b3a-9c21-dd0c25e423d5,eosinophil,train,EO
1120,af0e57df-b3e4-4784-9eac-1f1b9263c25b,monocyte,train,MO
1121,488aaaba-8753-4904-b454-6a95c951f4d1,monocyte,train,MO
1131,fc3ba5b8-7942-4d20-8cf1-d9e57d156792,eosinophil,train,EO
1132,7de0a824-aae8-466c-9366-1878e028b0cc,eosinophil,train,EO
1137,29745965-d88b-4ea0-9c37-bdee00e65133,eosinophil,train,EO
1142,c1057352-b4f5-4aef-b49d-131df600b3ac,monocyte,train,MO
1145,989b8b31-8730-4f20-93d4-7aab6d6ce655,basophil,train,BA
1146,c12edae8-43ac-4518-a2ab-5f77919723c3,monocyte,train,MO
1148,7b49bf28-b795-461f-9de0-d61eb70d0deb,eosinophil,train,EO
1152,0906a860-b0c9-43e0-ae2a-702ba0827ce5,monocyte,train,MO
1154,1be15282-0df0-468f-972d-a521e97ab316,eosinophil,train,EO
1157,e7b259f9-c68b-4dce-979b-6661afc5aa0f,eosinophil,train,EO
1158,89201cdb-4452-4fb7-a9b7-b98eba12c39b,eosinophil,train,EO
1160,cd1e0920-63db-4a52-9dbd-a1f42a869b18,monocyte,train,MO
1164,3908fa80-5508-46cf-894b-c538de6f106e,basophil,train,BA
1165,248320f5-b119-4634-9616-a77e0d44c39b,eosinophil,train,EO
1166,b98f0209-8f84-442c-ac1a-17398590b56c,basophil,train,BA
1170,5abe6d02-dc40-44ba-a77a-4c31056aeca4,monocyte,train,MO
1174,c1621ce4-1a41-4ea0-810e-59b270162ff2,monocyte,train,MO
1177,da446d94-14ba-40e8-9cc0-73f4d47931c6,eosinophil,train,EO
1181,ec620e53-7077-4ad1-92cd-d6555f64ecd6,monocyte,train,MO
1182,1210235f-0400-4be0-b273-8b948683a244,eosinophil,train,EO
1183,47e823b6-de87-4414-80ea-1529d96e4ba0,eosinophil,train,EO
1190,d21203f5-e9e5-4590-855c-819f834d8c5b,eosinophil,train,EO
1194,40d6cd2f-ee09-44ff-b697-f2e67e81bb75,eosinophil,train,EO
1196,170c3474-70e6-43ff-97ba-f479f0cf52cc,eosinophil,train,EO
1197,c15bf33b-e559-405c-93a3-75c9a1d1b342,basophil,train,BA
1200,d2e891f9-a1fe-4108-8a69-1f17cda93de6,monocyte,train,MO
1203,41b165e3-aab4-4b27-9bb3-898d385b6fde,basophil,train,BA
1206,a7431f1f-3db7-4e6b-babf-49e4e986e8dd,monocyte,train,MO
1209,b069cef1-119b-4e62-9930-0f06fddb4b62,monocyte,train,MO
1210,806c3408-3d7c-4c8a-b1bb-61d8f6431048,eosinophil,train,EO
1211,fa7904cb-49b7-4234-9bbb-8c0a28ec31ca,basophil,train,BA
1216,575fb82d-b490-47c6-b840-132b43653cc7,basophil,train,BA
1217,0f0e8f0a-e963-4a46-b6ed-e7078c674fe6,monocyte,train,MO
1220,1ed36bbc-2ac8-4c8f-875f-e60326a86457,eosinophil,train,EO
1228,f8ded2a4-20c4-4f9b-8c07-c6151ce01239,basophil,train,BA
1230,b3b93664-3feb-4342-a618-7902d53e2556,eosinophil,train,EO
1235,44585183-4249-492f-b093-c67c0edd6efd,eosinophil,train,EO
1238,3e468d86-dc60-47b0-9040-ddfa16726d14,eosinophil,train,EO
1240,a627067f-47be-4c05-8f8d-1401eb249cf9,monocyte,train,MO
1241,08708f75-e162-44e3-b68c-790af0f97dfd,eosinophil,train,EO
1250,b42e8222-4846-4cc0-8da2-10320259157e,monocyte,train,MO
1257,c75ccc2e-86ba-4f25-abae-bccf5f9dff66,eosinophil,train,EO
1262,956c8912-7725-4a4a-8b90-0df9bb74e832,eosinophil,train,EO
1270,ee90e7dd-2e84-459f-89f4-de125b22401d,eosinophil,train,EO
1271,dcf16f9c-6dd2-46e5-96de-2ea4be6b411d,basophil,train,BA
1272,b208b9eb-9938-415f-a24c-8a7da09cb7ce,monocyte,train,MO
1273,c9481c3f-4ea8-4671-9a19-a7dc911f5ef4,eosinophil,train,EO
1284,f4ad3ac0-c0e9-4b38-aa3a-d2a956a3fe6c,basophil,train,BA
1286,0ed92360-e3d9-4005-ada3-c619c1e36364,monocyte,train,MO
1288,b3e9afd6-2e01-4544-89c5-1873a20f8834,basophil,train,BA
1290,9ce8cdac-b5dd-490e-bd16-7c21c202424a,basophil,train,BA
1293,1d749793-5f71-49eb-9bd6-122f5de232f0,eosinophil,train,EO
1298,9c3112a8-915f-49f8-b753-9ac88e24f00c,eosinophil,train,EO
1299,98f98fb6-f90b-4ce3-94cf-b4d73c3843cf,monocyte,train,MO
1300,a0d115be-6e4e-406c-bbf9-b82d5059a502,monocyte,train,MO
1307,9f754fb7-eda4-4229-b6d4-2e6681d743c8,monocyte,train,MO
1312,ecc1113f-efb5-4a79-bb6d-98b70351a4a8,monocyte,train,MO
1314,31192dfd-3c6d-4758-bd97-d31fc637bf55,eosinophil,train,EO
1315,9f39882c-c750-4e31-aec9-933cb263e85f,eosinophil,train,EO
1318,da95fd6e-a48f-4b44-8bb3-fdc5b2498b9b,basophil,train,BA
1319,7e967413-08f1-41f7-b111-5fe0b52310e1,eosinophil,train,EO
1325,1450b21f-e130-4c4c-8605-bea014d51d9b,monocyte,train,MO
1326,b1042155-c650-4703-8784-a4acfdc70b61,monocyte,train,MO
1329,e3ee4eff-9b5a-4869-b05b-7b322a62df78,monocyte,train,MO
1331,1006b6e7-4576-4165-8ca6-84c2b949a4ae,basophil,train,BA
1333,a95c38b8-ceac-41da-b6f3-462ad34fc086,basophil,train,BA
1336,a7389231-770a-4d9f-8202-2bb44d4c114f,eosinophil,train,EO
1337,11d572fb-0e0d-4789-90cd-72120ba0f452,basophil,train,BA
1338,95fe2be4-7a5b-4a74-b024-cb16eeb35528,eosinophil,train,EO
1340,cc36a22e-e6cd-4a8f-866e-cbb9d2b7f6b4,eosinophil,train,EO
1342,1044b533-dd59-4656-b687-c2bee30d262c,eosinophil,train,EO
1347,ec9b9a44-b5d5-47df-90ee-c52895336145,eosinophil,train,EO
1349,ea337fc5-6d7c-4297-8748-73a0f86b150a,eosinophil,train,EO
1352,dff68821-3c0a-45d8-ace7-9fe68557b037,monocyte,train,MO
1353,527b319c-2a80-4e8c-a139-64d1f0c822e7,eosinophil,train,EO
1354,91ddae2d-a57b-4ab8-b37e-6f5f1d44a54b,eosinophil,train,EO
1359,98fd47f1-a5e4-42bb-8ae1-b98847ea4872,monocyte,train,MO
1363,7b5ba3dc-8d92-405d-9797-0d2fc036f34b,monocyte,train,MO
1369,f15e6c08-a0be-4c9e-8e31-baf7e555f05f,eosinophil,train,EO
1371,9beb136c-3e46-4753-812f-3a3dd11304db,eosinophil,train,EO
1372,d52c22e5-364a-4cc5-8450-7f435f2ea435,eosinophil,train,EO
1375,fc2bc5d0-8f6f-49df-9f27-4ff69982a3fd,basophil,train,BA
1377,31fb73da-3fd0-4cab-853c-834575331f73,eosinophil,train,EO
1380,732be790-a708-4b48-beed-52b31abb206b,monocyte,train,MO
1384,ef831d04-e017-4780-a8e6-cb03feab46f8,basophil,train,BA
1385,799c0699-dab9-451f-8b6f-a283ced67618,eosinophil,train,EO
1387,5011d536-8807-4f12-9554-858b5e7e264c,eosinophil,train,EO
1390,fd522cf2-bdfe-43f0-821a-09ec3836db58,monocyte,train,MO
1394,ec9a50a9-1d27-410f-8cdb-0616498fe9a8,basophil,train,BA
1396,45eeb64d-5bf1-46a5-92f0-1460501484ae,monocyte,train,MO
1404,0394c0ff-5370-4afb-8055-ecbabf2815ab,basophil,train,BA
1405,0de0fe19-eb1b-4a03-87ec-95f53a4f292b,basophil,train,BA
1406,78e88b27-876e-43bc-9e2f-af867055186f,monocyte,train,MO
1413,961e162b-7f90-4a2b-8a0b-0b99ad5326ef,monocyte,train,MO
1416,3c3b96f7-bc65-4a34-b0a9-a6d96ceb067e,eosinophil,train,EO
1417,208e32e0-ab08-4b0c-ad78-ac41ef642bd1,eosinophil,train,EO
1421,62c09d41-02ad-48b9-8afc-d445d484673d,eosinophil,train,EO
1424,0cebb45a-27f1-42b4-ba97-788f99dbb1f9,basophil,train,BA
1425,9c637ea6-3d3c-428b-a922-d0d7c3a7da52,basophil,train,BA
1430,ae938537-6745-4118-9cfd-9b01140f1207,eosinophil,train,EO
1433,40bb2eff-d3aa-4839-9835-7e7b3b802479,eosinophil,train,EO
1435,bad684f2-f5bd-43c2-bd28-e1e36202595d,monocyte,train,MO
1443,ee762654-213f-4af3-a425-b54cbc074f64,eosinophil,train,EO
1448,c32a0ef3-f13b-4af5-8bc0-a4eb4f2675da,eosinophil,train,EO
1450,0b681d0f-5c7c-4ce1-a347-fcecd7f96778,eosinophil,train,EO
1451,4337d087-fa9b-468c-82a8-b4729b228a4f,monocyte,train,MO
1454,e6b26d9b-0bbb-4670-a2b8-09952f8660a2,basophil,train,BA
1457,c9c2bb2b-fbc5-4f6f-b1c6-e6a528fac8db,basophil,train,BA
1459,85c31f28-db06-439b-80c4-3cca384f7b8c,eosinophil,train,EO
1462,28503561-6dec-4258-b56f-ceb3aeb98224,eosinophil,train,EO
1473,f99c800c-9041-4e7b-a136-9cbebb142ad6,eosinophil,train,EO
1475,a3e3c905-ec44-48d2-8f38-86b2039bb783,basophil,train,BA
1478,1100a2bb-75ab-466d-ac72-6a96a397fbff,eosinophil,train,EO
1481,287d474d-f1e8-4b45-acf1-85c82d9a0f59,monocyte,train,MO
1483,277e66df-5e00-4db9-898d-8dc8c6a54a32,eosinophil,train,EO
1487,c65ad1a3-49f2-4a42-86d8-bd7a818f98c5,eosinophil,train,EO
1488,622b554b-6631-4883-ad72-882578d491ac,monocyte,train,MO
1490,77e02f33-3994-4403-8969-bb250976f56a,basophil,train,BA
1493,a2661db8-a591-4cfc-a53d-2741b078d953,eosinophil,train,EO
1498,30631f8d-4a6b-4cf9-b465-8e85111defb5,basophil,train,BA
1500,bea11097-570e-4a2b-be9f-23ae72e3a4ef,monocyte,train,MO
1501,9ec5317d-8c28-4e54-b60c-57edda97d2ce,eosinophil,train,EO
1503,9c42fd1e-61a1-456e-9b47-222d539f4193,basophil,train,BA
1504,ee54fee1-e50f-4dcf-b3e1-08bc4c109497,basophil,train,BA
1506,968a5b43-c97d-441f-a018-1f19316dba57,eosinophil,train,EO
1511,04876dff-4e5d-44df-ba1f-757301841039,eosinophil,train,EO
1515,230ecf9c-24d0-4930-898b-deb4c0ff94a5,eosinophil,train,EO
1516,0fd8526d-2c93-455d-9154-7e1235dc78da,eosinophil,train,EO
1524,2ab189f5-9a09-42bd-b8cc-bcad62f3c350,eosinophil,train,EO
1532,6e92ca81-bb9e-4c78-904c-15ea4a318c2d,monocyte,train,MO
1536,3327fd0a-29d6-4672-a0ca-ac11c9f807b8,monocyte,train,MO
1541,1027922b-1aab-40a4-9991-6240c37f06fc,eosinophil,train,EO
1543,4b07660c-3bf9-4eab-a89c-adec0aaa0a2d,eosinophil,train,EO
1546,9c5fc7f7-f297-40c6-bf30-e8cbd375552e,eosinophil,train,EO
1560,1eb58c9a-f292-4830-ac16-a58fbd6aefbf,eosinophil,train,EO
1562,676b35e9-0831-4997-9e0b-fb7f55b1b147,eosinophil,train,EO
1569,9dc5ac37-2c3c-4790-921a-1dae6a610656,basophil,train,BA
1570,06e8aed1-9acb-4bb5-9440-be7c60a3fb2d,monocyte,train,MO
1571,ff072f04-c3f8-4460-8ebc-6e1226abe443,monocyte,train,MO
1574,f818c1dc-0197-4e29-8cac-53dc28fb570f,basophil,train,BA
1580,bb454441-a736-4ef4-92ea-67bdc51713f9,eosinophil,train,EO
1582,e302e83a-60ba-4c3a-98b0-fe64d441de06,eosinophil,train,EO
1584,dbe75032-a283-4680-a609-7d01d0df8d22,basophil,train,BA
1587,8d1331d6-3378-4aa0-ae7e-3b467c0eae35,basophil,train,BA
1591,ad584e5b-5b70-4514-819b-38716057991f,eosinophil,train,EO
1593,24d61dc6-1f6d-48fe-adac-e91c7b1f1ae7,basophil,train,BA
1603,ebb05535-bcb4-43a7-9e6a-094e7035fa04,monocyte,train,MO
1606,277fa418-5ddf-479b-abb2-a82c94a3b69f,basophil,train,BA
1611,528b8534-975a-4a35-b134-671476912fbb,eosinophil,train,EO
1621,6b959df4-066c-4d95-8592-c45497603f7d,eosinophil,train,EO
1624,5bc639f9-a875-49af-9b0c-0e1df664716e,eosinophil,train,EO
1626,debaf6de-12ac-4d48-99ca-1f7a7d6c7097,eosinophil,train,EO
1631,1fa700c2-1d98-44e6-b12c-46331cc1efe8,eosinophil,train,EO
1633,487840b4-7168-4be9-a770-9ae24a964bb9,basophil,train,BA
1638,bfb96d2f-41d3-414a-8bbc-f49c1ffdbcaa,eosinophil,train,EO
1639,d0fbc705-27f8-4329-a55d-0046709380c1,basophil,train,BA
1646,d7c97a6f-24a6-4cf7-9b9f-64c4d65c5537,monocyte,train,MO
1647,da13ec79-4d1b-4172-998d-2f45f9a8daa6,monocyte,train,MO
1654,6e9a0093-3c38-432a-a87c-5bf98ac665c7,eosinophil,train,EO
1655,382fdd97-0865-4f4e-affb-56ce0aa14893,monocyte,train,MO
1666,00a01c37-595d-43be-95df-4910f918f9a2,eosinophil,train,EO
1667,60657df1-0437-4743-940f-608961bc829b,eosinophil,train,EO
1671,68851b87-36e1-4c13-86c5-389ccfcc7c7b,eosinophil,train,EO
1675,8df94dd2-4243-4d84-9e15-7f97ecb05f09,monocyte,train,MO
1677,105283b9-f0f8-4e58-a470-a6a1417eae0a,eosinophil,train,EO
1682,9ac247d7-6008-4bbc-9f82-1a1bf0607731,basophil,train,BA
1683,e28d6e71-dce5-4719-ba26-a3a076ba1c38,eosinophil,train,EO
1688,7ab8f7df-664b-4c4d-bbf7-cba244656bdd,eosinophil,train,EO
1689,4aaeff79-d94b-4a6d-87fc-eb95ac3b1ea4,eosinophil,train,EO
1690,e0e569b4-b351-4ad2-9283-3255bfb2ae46,basophil,train,BA
1701,8188275d-cdd1-4b92-9262-5faf8f21d4e4,basophil,train,BA
1703,c70893be-ba0d-47ed-be86-b962d75fa846,eosinophil,train,EO
1705,e88bf2d6-11fb-4a0d-a829-2db54fc123e2,basophil,train,BA
1706,de804509-cd7d-4400-8a49-6c686d8fa48c,eosinophil,train,EO
1707,c7a817b8-5156-44c7-afb3-6b7890288752,monocyte,train,MO
1708,f557d87f-5a1d-4fff-aa20-fd66f37a4e9d,basophil,train,BA
1709,1d1fc475-c5e3-4a5c-8e9b-86d3998cd8d6,eosinophil,train,EO
1716,8000d0e1-a4b7-4ddb-a182-c3f23788d418,eosinophil,train,EO
1720,acc13b10-94eb-411d-bf2b-6f73d7c27bca,eosinophil,train,EO
1724,3a1b1898-b9c8-4453-8b7e-8324165ea32a,basophil,train,BA
1725,d63c116e-4bd0-47c2-9c95-3ca8feff59c7,monocyte,train,MO
1734,d3b95769-b3f4-496b-aedd-f8e38d66ddb9,eosinophil,train,EO
1735,289d897e-4913-4d31-ac6b-af30994bec6c,eosinophil,train,EO
1737,fe5b9905-4cc9-4c2a-bded-3266e60a637a,monocyte,train,MO
1739,f81d870f-56c5-48c5-bc9b-5da6f54fcb5f,eosinophil,train,EO
1742,35f0b1f1-1cc3-4392-8647-8f04e4971af9,eosinophil,train,EO
1743,ec4d2087-7cfb-4c79-aece-c42385e3e3c5,eosinophil,train,EO
1745,a485005a-51f0-40e4-999b-72f781a4da90,eosinophil,train,EO
1746,da65461e-a811-4191-860e-b957d810ba56,eosinophil,train,EO
1753,a571994c-7d5e-4de5-a5b4-bda62dcd26eb,basophil,train,BA
1754,11bc2389-7a28-47b6-84c5-530adccf5d36,eosinophil,train,EO
1756,af098962-bf52-46f3-94e4-a662bc4f7167,eosinophil,train,EO
1768,eba759b1-3548-4221-bf46-fe971affd98a,eosinophil,train,EO
1771,6c2499ae-8278-404f-934e-064089dd4dfd,basophil,train,BA
1773,ecfa1a58-4348-4faf-8439-fe175757af02,basophil,train,BA
1776,cc533885-5a9e-4060-b0c0-23c8544a245b,eosinophil,train,EO
1781,dcb78828-101c-4e73-a237-66566d4875c7,eosinophil,train,EO
1784,52f50ba0-8078-407f-b003-f16fef9b6ab0,basophil,train,BA
1785,74f0ce48-58a1-4e41-912a-6c7ae37467ec,eosinophil,train,EO
1791,eda8be46-7113-4ee4-9f88-35977e79e49d,eosinophil,train,EO
1792,1bc53dd9-fb54-4bc3-8c6c-01169dc9ce4f,eosinophil,train,EO
1797,a224504f-d88b-4622-bd0a-bcfe57ecca0a,eosinophil,train,EO
1798,a8d0b0ae-4364-4e62-b2e8-63ffa3c0ae6b,basophil,train,BA
1799,93580a98-b1b3-4ed4-91fc-aedff45db281,eosinophil,train,EO
1800,4626d553-87c4-471e-95db-bfdaf6dd9ccf,eosinophil,train,EO
1802,cb8fe245-aa70-4837-a6ee-bfc088be5958,eosinophil,train,EO
1803,545a7809-2db2-4692-8ede-ee6f2ec991a2,monocyte,train,MO
1804,09c2488b-2556-4de3-88a7-d171fb2bc0b5,eosinophil,train,EO
1808,674656de-306a-422e-b204-b6a0cdf71cec,eosinophil,train,EO
1809,85baa94c-28c8-4c8e-b02a-91ca26b93ea3,monocyte,train,MO
1813,46a9709c-5e7e-49b5-9edf-8894bae2c844,eosinophil,train,EO
1817,1f3c9615-6f57-4be3-bf23-ad53663f2030,eosinophil,train,EO
1821,7d45afc1-06b7-4133-a903-55397ca51107,monocyte,train,MO
1824,d207c853-d7a8-4927-a5c3-703e23d65d7a,eosinophil,train,EO
1825,db575c20-e1da-4c40-8c44-a095d7d77d21,eosinophil,train,EO
1827,e4fef21c-e81b-4929-aa44-05103bd04418,eosinophil,train,EO
1828,ccd40321-99b9-4897-919a-1ecbfdd193ba,eosinophil,train,EO
1829,dabc386e-d071-496d-bedc-0235dc7a631c,basophil,train,BA
1830,726cbcfb-2bdd-4c49-8257-87fbafc62f7b,eosinophil,train,EO
1834,20080cf1-8f1d-45df-935d-2c1c38cb3a0b,monocyte,train,MO
1836,6c6f5281-03ac-41fe-a64f-0e51a6ce6c76,basophil,train,BA
1837,bf62fe3d-6e7f-4b8a-8ca2-c981bcc55d49,basophil,train,BA
1843,47f64c89-8949-4dfb-bc7d-4ee2eb008236,basophil,train,BA
1847,ce94e873-d971-42c3-b9d7-5e1f3f0fbb9e,eosinophil,train,EO
1850,3c63025f-4153-4d08-a28e-dba1e9cc6269,monocyte,train,MO
1851,d4240ac7-fa6f-4759-a2b1-b5413db5c2a5,basophil,train,BA
1852,9491554b-bfec-43da-9771-9daffccb66e3,eosinophil,train,EO
1857,d03d33c3-9206-494e-842e-6024be3e83a1,eosinophil,train,EO
1858,dfadaa5f-bd74-4ec8-a7ac-f9871edfb374,basophil,train,BA
1861,897a6d18-0e09-4dd1-a608-52dbf4fb20ec,basophil,train,BA
1867,c42832fa-c631-4e8c-9321-31753fdab39e,monocyte,train,MO
1871,855048bd-3e35-4916-84ed-ddbc5812bc6a,basophil,train,BA
1874,91dfcf53-cfb1-4317-8095-2bb426c02887,basophil,train,BA
1876,eaf3f70d-9981-4edf-89a8-65fc6260aaf5,monocyte,train,MO
1881,9e86c6f8-e0a5-4c3f-b082-b5a4900d26ba,eosinophil,train,EO
1884,0d288709-936f-434d-b701-86369d211746,eosinophil,train,EO
1887,734b0584-1a59-47a2-a101-0c3060bb8091,eosinophil,train,EO
1889,df927c71-0c76-4e49-8535-6ad5d5b4f8c9,eosinophil,train,EO
1890,550c7e25-16c6-47cd-8d17-3ce833cae879,eosinophil,train,EO
1895,cbb20384-5ed3-4e1d-81b9-8dc9d7f65727,monocyte,train,MO
1900,1216c87e-f10c-48b0-931b-55484a83a445,eosinophil,train,EO
1901,b2c869ca-2e1a-405f-aa4d-e9c3bf664dcc,eosinophil,train,EO
1914,7fa754af-df7c-466c-af17-02552cc87412,eosinophil,train,EO
1916,8b351dfe-71c9-4f17-8f36-36ba408029fd,eosinophil,train,EO
1922,bfd331a0-32bf-4b40-98ac-65229a2c18ef,eosinophil,train,EO
1925,a92b3650-995f-4a64-ba19-1f3160bbc636,basophil,train,BA
1928,421f3f58-4ed2-4476-abab-1a399c99fc44,monocyte,train,MO
1930,7603dcfb-9f81-42ce-9304-d45658a00dff,eosinophil,train,EO
1931,f7c15de0-d325-47af-90e2-8610ce2332a3,basophil,train,BA
1932,ba0fd796-7c12-40f6-8001-5e36263b7616,eosinophil,train,EO
1933,4a113fb7-c04b-4d39-99b5-1f7a091c0c08,eosinophil,train,EO
1934,69a7743a-4196-41ce-8076-dc723f50670b,eosinophil,train,EO
1935,a76cec11-60ce-4966-a644-ca2f1df4c0fb,eosinophil,train,EO
1937,58a98276-c4fb-4505-970f-89e6121c4b1c,monocyte,train,MO
1940,e7336e40-7da9-491a-b031-7253dbb3a731,monocyte,train,MO
1942,0463e7bb-6c2d-46b5-97f5-8389ba4f8c3a,eosinophil,train,EO
1947,0d6209de-3599-4cf4-9a97-85ae56d7e5fe,eosinophil,train,EO
1956,07a54763-e470-43b6-86ea-cc8119901724,monocyte,train,MO
1959,81f1f113-1287-43cb-aace-a1577f2880eb,eosinophil,train,EO
1963,68559db5-4100-41a2-83db-8ebba7bc9c76,eosinophil,train,EO
1964,a52541a3-59d0-4ff8-803e-69a00f8ffd06,monocyte,train,MO
1966,718227ac-5e1c-45e0-8f94-b6e394268d04,eosinophil,train,EO
1967,1adba15e-8760-41fe-a74b-124d419049c0,basophil,train,BA
1968,a30d16b2-a658-4d66-bbee-92f69ed85bdf,eosinophil,train,EO
1979,2baa0f49-1368-41f2-8e3e-ecf77ac5a6ed,monocyte,train,MO
1984,8c68a09f-2632-4f95-bd9b-07adff1ea119,monocyte,train,MO
1985,605265fa-5195-4bb7-b7c2-26d21d35b42e,eosinophil,train,EO
1986,5bff97e1-d3a1-4ff0-8d6a-9b4c132b9b7e,eosinophil,train,EO
1988,4a3ef8e0-988f-42fe-a7b7-e89f29ef16c8,basophil,train,BA
1990,16ae960e-a032-4d98-93c9-b0a0e268da70,eosinophil,train,EO
1991,5be47720-af25-478e-88b7-b6fe6c82dc74,eosinophil,train,EO
1998,7e14bc2b-c537-48e9-b764-508f4dd230b9,eosinophil,train,EO
2006,c35f0941-5a59-42d3-b7d2-7522c3a6814c,basophil,train,BA
2010,e1d84c7a-685a-4681-a7a6-6ea2d923ab3a,basophil,train,BA
2011,876f7a99-9b23-4469-a1fb-03ffcb1f565d,monocyte,train,MO
2012,5ba17675-9f01-4513-87f0-b4bd77d91181,eosinophil,train,EO
2020,1b8626b4-5195-47be-97a7-883156dbef05,monocyte,train,MO
2026,73492487-29a6-46d4-958c-3db804365db9,eosinophil,train,EO
2028,58fb004c-acae-4645-8af1-6201c489c8ce,eosinophil,train,EO
2029,45df194c-2683-4b61-b966-6ecd5bb37139,eosinophil,train,EO
2031,b736909b-74a4-4ef3-9467-b9f555e245a4,basophil,train,BA
2039,93543039-d83e-4a94-98ba-569d7a3ccfa8,eosinophil,train,EO
2043,97846ecc-9e90-4028-8667-c118a34a2c1a,basophil,train,BA
2046,4fd63e68-0a95-49e4-bc03-e686feb3a2e9,eosinophil,train,EO
2047,ac5d69a6-94be-483a-9869-e68139b8c015,eosinophil,train,EO
2050,ec5b3fb9-a0a3-4097-9f1c-d0301d805568,eosinophil,train,EO
2054,62305aef-055c-44c5-a99f-4778c026a3ac,eosinophil,train,EO
2061,a6acf1cf-c034-4d05-9249-021d5f35d655,eosinophil,train,EO
2062,4e0b163f-67ae-4e0f-9205-6c778023578c,eosinophil,train,EO
2065,7fdd74cd-14e9-4ce6-9a7f-f07aadf2025d,eosinophil,train,EO
2066,e1393c6c-0ba8-42c9-a39a-e6bd1574f989,eosinophil,train,EO
2067,a6a5aa9c-b6ab-42ca-9d1c-4c5c85975e49,eosinophil,train,EO
2081,2459e10d-6e3a-41fd-950b-4aeaeeb397a7,eosinophil,train,EO
2085,3902b7d3-0cbf-4e08-a8a6-db13a5e40829,monocyte,train,MO
2086,85a46d07-533f-4528-ba07-05146752addc,eosinophil,train,EO
2088,665a45e7-1393-429e-ac32-070522423f17,monocyte,train,MO
2089,749b9c9d-f97b-42e8-9c62-844a7924ae0d,eosinophil,train,EO
2091,e37597fe-351a-481f-8f33-19cb10340d67,monocyte,train,MO
2092,4226edd3-1468-469b-95a6-9fab2015d321,eosinophil,train,EO
2097,45e12f86-817f-4f27-801e-682717e51610,monocyte,train,MO
2099,66a55646-a576-403c-a67c-7558bed6751d,monocyte,train,MO
2108,065c684c-6c69-4ee5-812c-889c5676299e,basophil,train,BA
2109,576dd18e-75e8-4860-bbb5-c16b9082ab08,eosinophil,train,EO
2115,bca356f2-33db-4bbe-a570-6a62fceea4f3,basophil,train,BA
2116,732ee766-ef88-4f28-90d0-184c00e2c587,monocyte,train,MO
2117,a21a616a-91d7-47bb-9c8e-1ff1e5ff309e,monocyte,train,MO
2121,fbd85616-c796-4d0b-bf92-12a7e21a1601,monocyte,train,MO
2125,ec1d20a1-2537-46fb-9527-0c3ca816da07,eosinophil,train,EO
2129,749bf720-9e18-4870-9ca6-838f0acf146e,eosinophil,train,EO
2130,9a183421-9f0b-4d8e-9b67-7af949e84f0f,eosinophil,train,EO
2133,b83674e5-09a9-45a7-a333-824aa4d2e828,basophil,train,BA
2139,eb863e9c-7383-4e7f-8515-faf613309c74,eosinophil,train,EO
2140,01969c03-84ea-4826-9f9c-d5c937955c9e,eosinophil,train,EO
2142,a147ac06-a8a1-4566-99d8-84594f7f133b,basophil,train,BA
2143,eef9809d-d8a1-4e1a-aadb-1288cc0295ea,eosinophil,train,EO
2149,9ebf1a49-5e46-4224-b0fa-1220eb1f7e6d,basophil,train,BA
2152,2917f4a5-4bac-4df7-8f8b-afff8f14dc30,basophil,train,BA
2153,d74e747a-8c52-4730-9c37-0e8ac07304dd,eosinophil,train,EO
2163,59a7f3a1-5d06-4b46-89e1-093972310ac2,eosinophil,train,EO
2164,e2e7fe84-2247-40d6-84e5-9888dead0e7d,basophil,train,BA
2171,1ea3904e-cef4-435a-936a-d07203d4ab01,eosinophil,train,EO
